start,end,duration,amplitude_deg,distance_3d,dir_x,dir_y,dir_z,velocity_deg_s
227480.476,228329.2591,848.7831000000006,8.220290014474843,0.14333895720835943,0.1370620727539062,-0.0416158040364584,-0.00530751546223962,9.684794636550654
228412.7599,228865.046,452.28609999999753,8.39834963341325,0.14644708794641678,-0.1265869140625,-0.0736083984375,-0.0020751953125,18.56866623452124
228952.8427,229635.1136,682.2709000000032,6.3549939890845595,0.11085801248741395,0.0711669921875,0.084747314453125,0.00653076171875,9.314473164668946
229769.0061,230258.3648,489.3587000000116,6.4057881839477275,0.11173957195829003,-0.10391822228064901,0.0410696176382211,-0.0001467191256008249,13.090169202974375
230429.805,232646.3678,2216.5628000000142,7.040707374529994,0.12278470534567527,-0.040508563701923204,-0.1154609093299281,-0.01019404484675479,3.176407803347574
232899.0505,232939.0563,40.00579999998445,3.575698490531802,0.062383697973843716,0.04226749778812781,-0.045793712648570795,-0.0028496114616716195,89.37950223550565
233111.4752,233676.7879,565.3127000000095,5.81449211387239,0.101426833905838,0.0427015092637804,0.0911704169379341,0.012326346503363617,10.285443992099049
233816.2201,233976.3919,160.17179999998189,13.204972174729248,0.2299236258804131,-0.2228668757847379,-0.045518057686942406,-0.033516202654157556,82.4425534003535
234088.7155,234353.264,264.5485000000044,8.535587607231605,0.14880574971552085,0.1461704799107144,-0.015757424490792413,0.023000989641462133,32.26473636112646
234429.4014,235321.7606,892.3592000000062,8.337563318470162,0.14534386088663456,0.145263671875,0.0036582946777344028,0.0031496683756510047,9.343281627477033
235422.2846,236451.5705,1029.285899999988,8.129072443656987,0.14171637689644448,-0.14017662635216338,-0.020222003643329184,-0.005011534079527147,7.897778881122418
236720.9212,237250.3488,529.4275999999954,12.92111357494925,0.22501728450409397,0.1939371549166169,0.1137736393855171,0.008758838360126031,24.405817858663507
237320.6959,237376.9469,56.251000000018394,1.6486138779100332,0.028771866030866153,-0.011787959507533904,-0.026246207101004497,-2.99726213728313e-05,29.30817012869983
237487.1279,237607.5892,120.46129999999539,5.591678451292138,0.09755283285595132,-0.056651524135044595,-0.0793064662388393,-0.004200526646204961,46.41887852191826
237723.939,237777.6998,53.7607999999891,5.347812962555543,0.09329941202556072,0.0519744873046875,0.0773529052734375,0.004467773437499711,99.47420727661469
237858.9898,238116.7916,257.80179999998654,8.328108488709796,0.14520150686484334,0.1400817871093754,-0.028720092773437504,-0.025213623046875133,32.30430698587144
238202.698,238241.4615,38.76350000000093,2.0081874537469466,0.03505348103368581,-0.0016838073730471859,-0.034892272949219,-0.002905273437500022,51.8061437627381
238305.4236,238382.9363,77.51269999999204,12.497822292394288,0.21770216165949502,-0.2159173753526477,-0.014096577962239593,0.02398342556423594,161.23580126089752
238542.6362,239453.3787,910.742499999993,6.48451731848225,0.11309998056163334,-0.0991956922743055,-0.052881876627604296,-0.01246303982204855,7.120033729053272
239629.5545,240041.1476,411.59309999999823,3.318868655824571,0.057905984950646396,-0.020694732666016,0.05367660522460968,0.006607055664062611,8.063470101477856
240164.7708,240439.5992,274.8283999999985,9.405646061816846,0.16393936346123514,0.1630683898925785,-0.016725921630859286,0.0022491455078127442,34.22370490756012
240509.7291,240685.9637,176.23459999999614,2.0919088934552006,0.036512714198340915,0.035040283203125,-0.009495762416294906,-0.0038970947265627442,11.870023783384458
240803.6083,242028.6273,1225.0190000000002,9.668453240754701,0.16849720677181368,-0.16845321655273432,-0.003792354038783613,-0.0006637573242184169,7.89249247624298
242151.4617,242706.8917,555.429999999993,9.442726399294376,0.16455286430418622,-0.06258392333984421,0.1519660949707035,0.008197784423827792,17.000749688159615
242768.5381,243351.1673,582.6291999999958,12.27409343962502,0.213808108585446,0.1879386901855472,-0.1019287109375,0.00186920166015625,21.066732391073273
243418.6898,243463.2051,44.515299999999115,2.1038010683045774,0.036716317356813334,-0.0031628078884549035,0.03637017144097229,0.003910912407769196,47.260179495692924
243581.1847,243798.4478,217.26309999998193,2.5717240051581283,0.04488247675859226,0.0437086801680308,-0.009479825458829388,-0.003757779560391472,11.836911123694462
243887.5494,244106.1306,218.5812000000151,5.51739656416875,0.09625903876554387,-0.09592982700892849,-0.007326398577009105,0.003097534179687278,25.2418623567277
244200.9097,244284.0414,83.13169999999809,2.2189440927279724,0.038723784558075035,-0.0141427176339286,-0.0357687813895093,-0.004484340122768216,26.69191286510469
244363.5821,244423.2098,59.62770000001183,1.1084838873925893,0.019344345646428476,0.0193374633789063,0.0005126953125000888,5.79833984379885e-05,18.590082921064695
244615.7322,244760.6357,144.9035000000149,4.591640004785717,0.08009503571254264,-0.0733352661132813,-0.03128662109374969,-0.007635498046875244,31.687571416737654
244849.6629,244887.5946,37.93170000001555,3.7483437087670985,0.06540122587722519,0.0649993896484375,0.005954415457589207,0.004116385323660432,98.81823669293918
244982.8184,246772.0097,1789.1913000000059,4.69403176006227,0.0818940420191889,-0.0765206473214285,0.029174804687499695,0.0002354213169644126,2.623549399140413
246870.1883,247916.5785,1046.3901999999944,8.64786504099415,0.15075403162889908,-0.119509015764509,-0.0855625697544643,-0.033517456054687034,8.264474419766351
248083.0256,248506.6849,423.65929999999935,16.748476649000278,0.29122907128279246,0.19404296875,0.2122253417968755,0.04606628417968739,39.532890341367
248566.7934,248601.8332,35.03979999999865,0.8542254402305366,0.014907713804644392,-0.002201843261718699,-0.014742279052734298,-0.00023880004882836925,24.378719063195838
248681.1867,248719.4009,38.21420000001672,4.46676561470735,0.07793239610853755,0.0601800771859975,-0.049423511211688705,-0.0030221205491284264,116.88758667472811
248976.896,249059.9545,83.05849999998463,11.175319643493419,0.19473056819731316,-0.022445091834435098,-0.19093674879807737,-0.030973698542668404,134.54757361974376
249232.5367,249407.2033,174.66659999999683,2.076550884667044,0.036242062495771665,0.0330327351888021,0.014694213867187583,0.0025309244791670293,11.888654640710255
249477.2399,250011.4407,534.2008000000205,7.682780972000889,0.1339886865398659,-0.10983022054036451,0.075096130371094,0.015838623046874556,14.381822288548788
250091.3891,250150.4183,59.02919999998994,2.5471666256979946,0.04446128118243059,-0.0400619506835938,0.01927642822265621,0.0005147298177085036,43.15095962165214
250277.6393,251725.9227,1448.2833999999857,3.871963996391314,0.067581934697476,0.00469970703125,0.06693115234375009,0.008090209960937123,2.6734850350362036
251804.8036,251915.4235,110.6198999999906,2.0430400977954704,0.035657002324609006,0.0305341084798178,-0.018410237630208395,0.0003913879394532582,18.4690105288076
